ASIN,FBA,amazon_choice,answered_questions,brand,price,productDescription,product_image_urls,product_name,product_url,rating_1_star,rating_2_star,rating_3_star,rating_4_star,rating_5_star,rating_avg,rating_nums,shipping_weight,subscribe,subscribe_price_15per,subscribe_price_5per,top_sales_rank,unit_price
B07BWCYXTH,Sold by Right Company and Fulfilled by Amazon.,True,4,Brand: ATOMY,$18.00,1,https://m.media-amazon.com/images/I/61RdbM2Lo6L._AC_UL320_.jpg,Atomy 50 Sticks Cafe Arabica Instant coffee mix Arabica Coffee & Natural Casein,https://www.amazon.com/Sticks-Arabica-Instant-coffee-Natural/dp/B07BWCYXTH/ref=sr_1_126?_encoding=UTF8&c=ts&dchild=1&keywords=Instant+Coffee&qid=1594936799&s=grocery&sr=1-126&ts_id=2251594011&psc=1,8%,0%,8%,10%,75%,4.4,37, 1.6 pounds (,,,,230,($0.36 / Count)
B07T4XSVQS,Auto-deliveries sold by Waka Coffee and Fulfilled by Amazon,False,4,Brand: Waka Coffee,$11.99,,https://m.media-amazon.com/images/I/61joQrUt1XL._AC_UL320_.jpg,"Waka Coffee Decaffeinated Quality Instant Coffee, Colombian, Medium Roast | 100% Arabica, Freeze Dried | Add Water, Give Water (Colombian Decaf, 8 Servings)",https://www.amazon.com/Waka-Coffee-Decaffeinated-Colombian-Single-Serve/dp/B07T4XSVQS/ref=sr_1_125?_encoding=UTF8&c=ts&dchild=1&keywords=Instant+Coffee&qid=1594936799&s=grocery&sr=1-125&ts_id=2251594011&psc=1,5%,2%,6%,18%,68%,4.4,76, 1.6 ounces (,Subscribe & Save:,"$10.79

($13.49 /  Ounce)","$11.39

($14.24 /  Ounce)",267,($14.99 / Ounce)
B0014CTZI6,Sold by CostFire and Fulfilled by Amazon.,False,4,Brand: Nescafe Taster's Choice,$15.00,"NESCAFE TASTER'S CHOICE Decaf House Blend is our signature blend without the caffeine - smooth and mild roasted - made from 100% pure premium coffee beans. Master Coffee Brewers use a unique method to brew our special blend of premium quality coffee beans just after they are delicately roasted. This helps lock in our signature smooth and balanced flavor. Enjoy great coffee anywhere, anytime. It all starts with a NESCAFE.",https://m.media-amazon.com/images/I/811xZ1KcOtL._AC_UL320_.jpg,"Nescafe Taster's Choice Decaf House Blend Instant Coffee, 7 oz",https://www.amazon.com/Nescafe-Tasters-Choice-Instant-Coffee/dp/B0014CTZI6/ref=sr_1_124?_encoding=UTF8&c=ts&dchild=1&keywords=Instant+Coffee&qid=1594936799&s=grocery&sr=1-124&ts_id=2251594011&psc=1,10%,2%,3%,8%,78%,4.4,65, 1.4 pounds (,,,,116,($2.14 / Ounce)
B00451UT7Y,Ships from and sold by Amazon.com.,True,30,Brand: Starbucks,$42.77,"Just tear open a packet of Starbucks VIA® Ready Brew Decaf Italian Roast, add hot water, wait 10 seconds, and stir. Then enjoy the robust, bold taste of 100% Arabica, naturally decaffeinated, coffee that is roasty and sweet.",https://m.media-amazon.com/images/I/61cBoCmVeEL._AC_UL320_.jpg,"Starbucks VIA Ready Brew Coffee, Decaf Italian Roast, 50 Count, 5.8 Ounce",https://www.amazon.com/Starbucks-Coffee-Italian-3-3-Gram-Packages/dp/B00451UT7Y/ref=sr_1_123?_encoding=UTF8&c=ts&dchild=1&keywords=Instant+Coffee&qid=1594936799&s=grocery&sr=1-123&ts_id=2251594011&psc=1,5%,3%,1%,9%,81%,4.6,531, 12 ounces (,,,,15,($12.96 / in)
B00I81PY6S,Sold by XXVIIP and Fulfilled by Amazon.,False,,Brand: Folgers,$41.50,Folgers Classic Roast Instant Coffee Crystals - 16 Oz (Pack of 3),https://m.media-amazon.com/images/I/61UCLFzxqzL._AC_UL320_.jpg,Folgers Classic Roast Instant Coffee Crystals - 16 Oz (Pack of 3),https://www.amazon.com/Folgers-Classic-Instant-Coffee-Crystals/dp/B00I81PY6S/ref=sr_1_122?_encoding=UTF8&c=ts&dchild=1&keywords=Instant+Coffee&qid=1594936799&s=grocery&sr=1-122&ts_id=2251594011&psc=1,5%,1%,0%,5%,88%,4.7,70, 3.8 pounds (,,,,208,($0.86 / Ounce)
B01LC1F11I,Auto-deliveries sold by JF Distributions and Fulfilled by Amazon,True,9,Brand: Nescafé,$23.24,This instant coffee by Nescafe is used for making the famous frappe iced coffee.,https://m.media-amazon.com/images/I/818VjxMkHYL._AC_UL320_.jpg,"Nescafe Classic Instant Greek Coffee, 7.08 Ounce (Pack of 2)",https://www.amazon.com/Nescafe-Classic-Instant-Greek-Coffee/dp/B01LC1F11I/ref=sr_1_121?_encoding=UTF8&c=ts&dchild=1&keywords=Instant+Coffee&qid=1594936799&s=grocery&sr=1-121&ts_id=2251594011&psc=1,4%,1%,2%,3%,90%,4.7,117, 1.4 pounds (,Subscribe & Save:,"$22.08

($1.56 /  Ounce)","$23.24

($1.64 /  Ounce)",85,($1.64 / Ounce)
B07NJCWD7R,,False,15,Brand: 360 Nutrition,$12.95,,https://m.media-amazon.com/images/I/81tivsZS0cL._AC_UL320_.jpg,"360 Nutrition Keto Coffee Instant 8 oz | Sweetened | 16 Servings per bag | MCT Coconut Oil, Organic Grass-Fed Butter, Himalayan Sea Salt",https://www.amazon.com/Keto-Coffee-Butter-Himalayan-Sweetened/dp/B07NJCWD7R/ref=sr_1_120?_encoding=UTF8&c=ts&dchild=1&keywords=Instant+Coffee&qid=1594936799&s=grocery&sr=1-120&ts_id=2251594011&psc=1,9%,5%,6%,13%,68%,4.3,450, 8.6 ounces,,,,139,8 ounces
B00TNWCYM8,Ships from and sold by Amazon.com,True,4,Brand: Cafe Tastle,$12.99,"Cafe Tastle Decaffeinated Freeze Dried Instant Coffee, 7.14 Ounce",https://m.media-amazon.com/images/I/71AD1zZaZjL._AC_UL320_.jpg,"Cafe Tastle Decaffeinated Freeze Dried Instant Coffee, 7.14 Ounce",https://www.amazon.com/Cafe-Tastle-Decaffeinated-Freeze-Instant/dp/B00TNWCYM8/ref=sr_1_119?_encoding=UTF8&c=ts&dchild=1&keywords=Instant+Coffee&qid=1594936799&s=grocery&sr=1-119&ts_id=2251594011&psc=1,4%,3%,5%,12%,76%,4.5,88, 1.6 pounds (,Subscribe & Save:,"$11.04

($1.55 /  Ounce)","$12.34

($1.73 /  Ounce)",110,($1.82 / Ounce)
B07SK487DS,Ships from and sold by Amazon.com,True,,Brand: Folgers,$11.88,"With Folgers Noir true dark instant sticks, discover the delightful taste of complex dark coffee.",https://m.media-amazon.com/images/I/71tC9ITZ3SL._AC_UL320_.jpg,"Folgers Noir Golden Dusk Medium Dark Roast Instant Coffee, 72 Single Serve Packets",https://www.amazon.com/Folgers-Coffee-Medium-Golden-Instant/dp/B07SK487DS/ref=sr_1_118?_encoding=UTF8&c=ts&dchild=1&keywords=Instant+Coffee&qid=1594936799&s=grocery&sr=1-118&ts_id=2251594011&psc=1,6%,4%,13%,14%,63%,4.2,57, 1.1 pounds (,Subscribe & Save:,"$10.10

($0.14 /  Count)","$11.29

($0.16 /  Count)",178,($0.17 / Count)
B00851DJV8,Ships from and sold by Amazon.com.,False,,Brand: Nestle Coffee-mate,$12.36,"Premium Instant-Coffee Single-Serve Sticks, Original Blend, .06oz, 80/Box",https://m.media-amazon.com/images/I/91O-0Pq+UrL._AC_UL320_.jpg,"Premium Instant-Coffee Single-Serve Sticks, Original Blend, .06oz, 80/Box",https://www.amazon.com/Premium-Instant-Coffee-Single-Serve-Sticks-Original/dp/B00851DJV8/ref=sr_1_117?_encoding=UTF8&c=ts&dchild=1&keywords=Instant+Coffee&qid=1594936799&s=grocery&sr=1-117&ts_id=2251594011&psc=1,0%,0%,0%,21%,79%,4.8,9, 8 ounces (,,,,629,($12.36 / Count)
B01G4LWFKG,Auto-deliveries sold by TeaAroma Inc. and Fulfilled by Amazon,False,14,Brand: Maxpresso,$18.99,,https://m.media-amazon.com/images/I/71WiZnlwldL._AC_UL320_.jpg,"Maxpresso 3-in-1 Korean Instant Coffee, 100 Sticks",https://www.amazon.com/Maxpresso-Instant-Coffee-Espresso-sticks/dp/B01G4LWFKG/ref=sr_1_116?_encoding=UTF8&c=ts&dchild=1&keywords=Instant+Coffee&qid=1594936799&s=grocery&sr=1-116&ts_id=2251594011&psc=1,4%,3%,7%,10%,75%,4.5,309, 3.1 pounds (,Subscribe & Save:,"$17.09

($0.17 /  Count)","$18.04

($0.18 /  Count)",72,($0.19 / Count)
B00WVKYSX2,Sold by WT SuperMarket and Fulfilled by Amazon.,True,15,Brand: Vinacafe,$11.83,This is for 1 Pack of 20 sachets,https://m.media-amazon.com/images/I/91TAtOsUP3L._AC_UL320_.jpg,"Vinacafe 3 in 1 Instant Coffee Mix, 20 Sachets (14.11 Ounce)",https://www.amazon.com/Vinacafe-Instant-Coffee-Sachets-14-11/dp/B00WVKYSX2/ref=sr_1_115?_encoding=UTF8&c=ts&dchild=1&keywords=Instant+Coffee&qid=1594936799&s=grocery&sr=1-115&ts_id=2251594011&psc=1,6%,1%,4%,10%,78%,4.5,222, 3 pounds (,,,,147,($0.20 / Count)
B00522VKWI,,False,8,Brand: MAXWELL HOUSE,$8.69,"Maxwell House Original Roast Ground Instant Coffee has a consistent signature taste that is good to the last drop. This original roast coffee is exceptionally smooth and is the perfect way to treat yourself any time of day. This custom-roasted instant ground coffee features a smooth, full-bodied flavor for a classic taste. Simply mix hot water and this Kosher coffee mix without a brewer for a quick on the go coffee drink. Maxwell House instant coffee is packaged in an 8 ounce resealable jar to help lock in flavor between uses. From lively light roasts to full bodied dark blends, Maxwell Houses signature taste is created through a process that isnt done the easy way, but the right way, for 125 years.",https://m.media-amazon.com/images/I/8136qrvDVsL._AC_UL320_.jpg,Maxwell House Original Roast Instant Coffee (8 oz Jar),https://www.amazon.com/Maxwell-House-Instant-Coffee-Canister/dp/B00522VKWI/ref=sr_1_111?_encoding=UTF8&c=ts&dchild=1&keywords=Instant+Coffee&qid=1594936799&s=grocery&sr=1-111&ts_id=2251594011&psc=1,6%,4%,6%,8%,77%,4.5,222, 7.2 ounces,,,,206,3.8 x 3.8 x 6 inches ; 7.2 ounces
B010R3N53I,Ships from and sold by Flexi Ventures.,False,19,Brand: Nescafé,$4.99,"Nescafe clasico delivers a rich, bold flavor. This has made it the most loved and popular coffee brand in Latin America for generations.",https://m.media-amazon.com/images/I/81LWT3zw3KL._AC_UL320_.jpg,"Nescafe Clasico Instant Coffee Jar, 3.5 Ounce",https://www.amazon.com/Nescafe-Clasico-Instant-Coffee-Ounce/dp/B010R3N53I/ref=sr_1_110?_encoding=UTF8&c=ts&dchild=1&keywords=Instant+Coffee&qid=1594936799&s=grocery&sr=1-110&ts_id=2251594011&psc=1,7%,3%,5%,10%,76%,4.4,322, 12.6 ounces (,,,,225,($1.43 / Ounce)
B0009K79UK,Sold by Whazzy Bargain and Fulfilled by Amazon.,True,5,Brand: C&U,$11.25,"UCC - The Blend 117 Instant Coffee is a mixture of different beans from around the UCC estates and a mixture of different roasts of beans from dark, medium, and light. It is a full bodied coffee with perfect levels of acidity, aroma, and smooth flavor intensity.",https://m.media-amazon.com/images/I/81zqUFmgZ6L._AC_UL320_.jpg,UCC - The Blend 117 Instant Coffee 3.52 Oz.,https://www.amazon.com/UCC-Blend-Instant-Coffee-3-52/dp/B0009K79UK/ref=sr_1_109?_encoding=UTF8&c=ts&dchild=1&keywords=Instant+Coffee&qid=1594936799&s=grocery&sr=1-109&ts_id=2251594011&psc=1,7%,5%,3%,10%,75%,4.4,96, 14.4 ounces (,,,,154,($3.20 / Ounce)
B003WEX8PU,Ships from and sold by Amazon.com,True,3,Brand: MAXWELL HOUSE,$19.00,"Maxwell House Instant Decaffeinated, 8-Ounce Jars (Pack of 3)",https://m.media-amazon.com/images/I/81VYeqFmkLL._AC_UL320_.jpg,"Maxwell House Decaf Original Medium Roast Instant Coffee (8 oz Jars, Pack of 3)",https://www.amazon.com/Maxwell-House-Instant-Decaffeinated-8-Ounce/dp/B003WEX8PU/ref=sr_1_108?_encoding=UTF8&c=ts&dchild=1&keywords=Instant+Coffee&qid=1594936799&s=grocery&sr=1-108&ts_id=2251594011&psc=1,8%,0%,10%,10%,73%,4.4,86, 2.2 pounds (,Subscribe & Save:,"$16.15

($0.67 /  Ounce)","$18.05

($0.75 /  Ounce)",186,($0.79 / Ounce)
B009FIO3LK,Sold by K O L and Fulfilled by Amazon.,False,3,Brand: Joycie Elite,$26.98,Elite Instant Coffee is known for its unique texture and flavor. It is great as a regular coffee and is also great for Recipes and drink mixes. Try it and Enjoy!,https://m.media-amazon.com/images/I/8190WzghALL._AC_UL320_.jpg,"Elite Instant Pure Coffee, 7ounce Tin, (3 Pack)",https://www.amazon.com/Elite-Instant-Pure-Coffee-7ounce/dp/B009FIO3LK/ref=sr_1_107?_encoding=UTF8&c=ts&dchild=1&keywords=Instant+Coffee&qid=1594936799&s=grocery&sr=1-107&ts_id=2251594011&psc=1,6%,0%,1%,5%,87%,4.7,180, 2 pounds (,,,,66,3.5 x 11 x 7 inches ; 1.32 pounds
B07N315JRW,Sold by ymc sales and Fulfilled by Amazon.,True,,Brand: MAXWELL HOUSE,$32.03,Our Instant Coffee is a true American Classic. Remarkably rich with perfectly balanced flavor. Our easy to store jar closes tightly to help keep coffee fresh.,https://m.media-amazon.com/images/I/81F3BiH7n+L._AC_UL320_.jpg,"Original Blend Instant Coffee, Medium Roast, 3 Count, 24 Ounce",https://www.amazon.com/Original-Blend-Instant-Coffee-Medium/dp/B07N315JRW/ref=sr_1_106?_encoding=UTF8&c=ts&dchild=1&keywords=Instant+Coffee&qid=1594936799&s=grocery&sr=1-106&ts_id=2251594011&psc=1,9%,0%,2%,14%,74%,4.4,79, 2.2 pounds (,,,,181,($1.33 / Ounce)
B002U1VYXY,,False,30,Brand: Mount Hagen,$10.98,"This fine coffee has been carefully selected and separately harvest. The processing to decaffeinated and freeze-dried coffee is also achieved without the use of any form of preservatives or additives. The organic green beans are ""Naturally Decaffeinated"" using only the gentlest, 100% natural method with no chemicals.Their coffees are from plantations of the best cultivation areas of the world.These highlands coffees are guaranteed to be organically grown without the use of any artificial chemicals such as herbicides, fungicides or fertilizers.",https://m.media-amazon.com/images/I/81dM+YERWmL._AC_UL320_.jpg,Mount Hagen Organic Coffee -Cafe Decaffeinated - 3.53 oz,https://www.amazon.com/Mount-Hagen-Organic-Coffee-Decaffeinated/dp/B002U1VYXY/ref=sr_1_105?_encoding=UTF8&c=ts&dchild=1&keywords=Instant+Coffee&qid=1594936799&s=grocery&sr=1-105&ts_id=2251594011&psc=1,5%,4%,4%,9%,79%,4.5,396, 12 ounces,,,,170,1 x 1 x 1 inches ; 12 ounces
B0041QGC0Q,Ships from and sold by Enjoy Better Coffee.,False,19,Brand: Douwe Egberts,$14.99,Douwe Egberts Pure Gold is made from a blend of the finest beans. These beans have been roasted using Douwe Egberts expertise to give a medium and well balanced flavour suitable for drinking at any time of the day.,https://m.media-amazon.com/images/I/81PZswHgrvL._AC_UL320_.jpg,"Douwe Egberts Pure Gold Instant Coffee, Medium Roast, 7.05-Ounce, 200g (Packaging May Vary)",https://www.amazon.com/Douwe-Egberts-Instant-7-05-Ounce-Packaging/dp/B0041QGC0Q/ref=sr_1_104?_encoding=UTF8&c=ts&dchild=1&keywords=Instant+Coffee&qid=1594936799&s=grocery&sr=1-104&ts_id=2251594011&psc=1,7%,5%,4%,16%,67%,4.3,479, 1.6 pounds (,,,,158,($2.13 / Ounce)
B00E36ZFNE,Ships from and sold by BestSource OfficeSupplies.,False,11,Brand: Starbucks,$48.56,"VIA Ready Brew Colombia Coffee delivers a medium-roasted, well-balanced cup of instant coffee that you can enjoy anywhere. Simply open the single-serve packet, mix with hot water, let coffee brew for 10 seconds and stir. Proprietary, all-natural process micro grinds the coffee in a way that preserves all of the essential oils and flavor. 100 percent Colombian Arabica coffee offers a rich, smooth taste with that signature walnut-like taste found in great Colombian coffees.",https://m.media-amazon.com/images/I/81gigoZChcL._AC_UL320_.jpg,Starbucks SBK11008131 Colombian VIA Ready Instant Single Serving Brew (Pack of 50),https://www.amazon.com/Starbucks-SBK11008131-Colombian-Instant-Serving/dp/B00E36ZFNE/ref=sr_1_103?_encoding=UTF8&c=ts&dchild=1&keywords=Instant+Coffee&qid=1594936799&s=grocery&sr=1-103&ts_id=2251594011&psc=1,5%,2%,1%,11%,81%,4.6,195, 1.1 pounds (,,,,43,($0.97 / Count)
B084X57W3T,Sold by Omnia Brands Co and Fulfilled by Amazon.,False,,Brand: Tierras del Cafe,$10.99,"Tierras Del Cafe Gold Freeze Dried coffee is an exclusively sourced 100% Robusta Coffees selected from the most exclusive and well respected coffee growers and grounds. It is freeze dried by an exclusive revolutionary manufacturing process with the perfect roasting, to maintain the taste and aroma of brewed coffee. All coffee is grown sustainably by growers who form the basis for Fair Trade exchange. Instructions: Use 1-2 teaspoons per cup. Add hot water and stir. Add dairy and sweetener to taste. Makes 60 servings per jar. Makes Iced and Hot Coffee & Good for Baking Our quality instant coffee easily dissolves in hot or cold water, making it easy to prepare your delicious coffee drink. Incorporate it into your coffee cake recipe as well! Buy Now !!",https://m.media-amazon.com/images/I/810F4TQXGzL._AC_UL320_.jpg,Tierras Del Cafe Premium Dalgona Freeze Dried Instant Coffee Gold | Medium Roast | Cafe Instantaneo Robusta Soluble | Gluten Free | Non GMO | Fair Trade | 3.53 Ounces / 100g Jar | Kosher,https://www.amazon.com/Tierras-Cafe-Premium-Dalgona-Instantaneo/dp/B084X57W3T/ref=sr_1_102?_encoding=UTF8&c=ts&dchild=1&keywords=Instant+Coffee&qid=1594936799&s=grocery&sr=1-102&ts_id=2251594011&psc=1,14%,0%,14%,0%,72%,4.2,10, 12 ounces (,,,,434,($3.12 / Ounce)
B07N4BLBG7,,False,3,Brand: Tasters Choice Premium Java,$17.98,"NESCAFÉ Taster’s Choice House Blend is our signature blend - smooth and mild roasted - made from 100% pure responsibly sourced coffee beans. Master Coffee Crafters roast and brew our special blend of premium quality coffee beans. They then flash freeze the coffee to lock in the signature smooth and well-balanced flavor. Enjoy a deliciously invigorating cup of well-crafted coffee made simple. At NESCAFE TASTER'S CHOICE, we have a deep love of our craft and everything is done with purpose and care. Using responsibly sourced beans, our master coffee crafters delicately roast, brew, and flash freeze our unique coffee blends to lock in the fresh, rich aroma and flavor. Simply add hot water to unlock the superior taste of NESCAFE TASTER'S CHOICE House Blend Instant Coffee. Enjoy great coffee anywhere, anytime. It all starts with a NESCAFE.",https://m.media-amazon.com/images/I/71gOMOCLB1L._AC_UL320_.jpg,Nescafe Taster's Choice Signature House Blend Instant Coffee Classic Taste | 14 Ounce Value Size | Premium Freshness In Your Morning Cup,https://www.amazon.com/Tasters-Choice-Signature-Premium-Freshness/dp/B07N4BLBG7/ref=sr_1_101?_encoding=UTF8&c=ts&dchild=1&keywords=Instant+Coffee&qid=1594936799&s=grocery&sr=1-101&ts_id=2251594011&psc=1,7%,3%,2%,7%,80%,4.5,99, 1.2 pounds,,,,255,14.1 ounces
B006WAJKL2,Sold by Warehouse Liquidation and Fulfilled by Amazon.,False,11,Brand: Nescafé,$13.55,"Nescafe classic 28 individual packages with 3 in 1 (coffee, milk, sugar).
Each package is for one cup of coffee.
Imported.",https://m.media-amazon.com/images/I/51iaE2nEGBL._AC_UL320_.jpg,"Nescafe classic 3 in 1, (28 x 16.5g)",https://www.amazon.com/Nescafe-classic-CASE-28-18g/dp/B006WAJKL2/ref=sr_1_100?_encoding=UTF8&c=ts&dchild=1&keywords=Instant+Coffee&qid=1594936799&s=grocery&sr=1-100&ts_id=2251594011&psc=1,13%,4%,6%,11%,65%,4.1,200, 1.1 pounds (,,,,90,($0.03 / Ounce)
B001NNB3X6,Auto-deliveries sold by DEAL26 and Fulfilled by Amazon,False,5,Brand: Mount Hagen,$24.89,"Mount Hagen instant organic coffee is organically grown highland coffee made from 100% Arabica beans. It is the first certified organic freeze dried coffee in the world. Mount Hagen is 100% organic certified by EcoCert in accordance with the organic standards of the U.S. Department of Agriculture. Mount Hagen has been carefully selected and separately harvested to bring you the highest quality, mild and naturally rich in flavored coffee. The freeze-dried coffee process is achieved without the use of any form of preservatives or additives. Our coffees are from plantations of the best cultivation areas in the world. These highland coffees are quarantined to be organically grown without the use of any artificial chemicals such as herbicides, pesticides, fungicides or fertilizers. Mount Hagen Organic Instant Decaffeinated Coffee is made using the CR3 Natural Liquid Carbon Dioxide Coffee Decaffeination Process. In this patented process, the natural carbon dioxide is used under subcritical conditions i.e. in a liquid state at (relative to the supercritical process) low temperature and pressure. This process makes sure the compounds responsible for the flavor and taste development in the roasted coffee are left practically intact. This reduces any health risk since the coffee is contacted only with 100% safe substances: the chemically inert, completely evaporating, carbon dioxide and pure water, allowing Mount Hagen to offer a high quality, 99.99% caffeine free instant decaf coffee to satisfy even the most discriminating taste.",https://m.media-amazon.com/images/I/61yY65apaXL._AC_UL320_.jpg,"Mount Hagen Organic Instant Decaffeinated Coffee, 25-Count Single Serve Sticks (Pack of 4)",https://www.amazon.com/Mount-Hagen-Organic-Decaffeinated-25-Count/dp/B001NNB3X6/ref=sr_1_149?_encoding=UTF8&c=ts&dchild=1&keywords=Instant+Coffee&qid=1594936799&s=grocery&sr=1-149&ts_id=2251594011&psc=1,3%,3%,8%,9%,77%,4.5,87, 12 ounces (,Subscribe & Save:,"$23.65

($0.24 /  Count)","$24.89

($0.25 /  Count)",215,($0.25 / Count)
B005OFLVD6,Sold by Tropical USA and Fulfilled by Amazon.,True,,Brand: Mulvadi,$9.69,"We are delighted to offer you one of the most prized coffees in the world. Kona coffee is known throughout the world as the only single commercially grown coffee in the US and recognized for its smoothness and refreshing aroma. 100% Kona Coffee is alkaline based, not acidic and has been scientifically proven as good for your health. Size: 12-1.7g, Package:box",https://m.media-amazon.com/images/I/61TKnoxqjdL._AC_UL320_.jpg,"Mulvadi, Coffee Kona Stix 12 Servings, 1.7 Grams, 12 Pack",https://www.amazon.com/Hawaii-Coffee-Instant-Individual-Packets/dp/B005OFLVD6/ref=sr_1_148?_encoding=UTF8&c=ts&dchild=1&keywords=Instant+Coffee&qid=1594936799&s=grocery&sr=1-148&ts_id=2251594011&psc=1,6%,10%,10%,14%,60%,4.1,89, 0.8 ounces (,,,,374,($13.57 / Ounce)
B006FTPDBG,Ships from and sold by Amazon.com,True,5,Brand: Folgers,$10.80,Folgers Decaf Instant Coffee Crystals in single serve packet.,https://m.media-amazon.com/images/I/71Yfjdq2N5L._AC_UL320_.jpg,"Folgers Classic Decaf Instant Coffee Crystals Packets, 6 ct (Pack of 12), Packaging May Vary",https://www.amazon.com/Folgers-Classic-Instant-Coffee-Packets/dp/B006FTPDBG/ref=sr_1_147?_encoding=UTF8&c=ts&dchild=1&keywords=Instant+Coffee&qid=1594936799&s=grocery&sr=1-147&ts_id=2251594011&psc=1,2%,2%,4%,6%,86%,4.7,101, 1.1 pounds (,Subscribe & Save:,"$9.18

($1.82 /  Ounce)","$10.26

($2.04 /  Ounce)",219,($2.14 / Ounce)
B07BDWTN7D,Sold by CATan Trading and Fulfilled by Amazon.,False,,Brand: Nescafé,$11.79,Exceed all expectations when it comes to instant coffee with new NESCAFÃ gold instant and roast & ground coffee (100 g).,https://m.media-amazon.com/images/I/81N5EUqi4jL._AC_UL320_.jpg,"NESCAFÉ Gold Medium Roast Instant Coffee, 100g Jar",https://www.amazon.com/NESCAFE-Instant-Roast-Ground-Coffee/dp/B07BDWTN7D/ref=sr_1_146?_encoding=UTF8&c=ts&dchild=1&keywords=Instant+Coffee&qid=1594936799&s=grocery&sr=1-146&ts_id=2251594011&psc=1,9%,4%,7%,12%,68%,4.2,121, 12.6 ounces (,,,,202,($3.37 / Ounce)
B01505TSGQ,Sold by Sunrise Cove Market and Fulfilled by Amazon.,False,3,Brand: Trader Joe's,$18.29,"Trader Joe’s Instant Coffee is you need to wake you up every morning. This Instant coffee is 100% made from Colombian beans. Trader Joe's Instant Coffee is the perfect for any situation if you are in a hurry, don't have time in the morning or running late. It perfect for camping. Just add water and it ready for you to enjoy.",https://m.media-amazon.com/images/I/71fUgNOk+yL._AC_UL320_.jpg,Trader Joe's 100% Colombian Instant Coffee 3.5oz (Pack of 2),https://www.amazon.com/Trader-Joes-Colombian-Instant-Coffee/dp/B01505TSGQ/ref=sr_1_145?_encoding=UTF8&c=ts&dchild=1&keywords=Instant+Coffee&qid=1594936799&s=grocery&sr=1-145&ts_id=2251594011&psc=1,0%,5%,18%,15%,62%,4.3,37, 1.6 pounds (,,,,326,($2.61 / Ounce)
B06XDM81Q5,Ships from and sold by Amazon.com,True,13,Brand: MAXWELL HOUSE,$20.29,"Maxwell House International Orange Cafe Beverage Mix has a consistent signature taste that is good to the last drop. This orange flavored coffee mix is exceptionally smooth and is the perfect way to treat yourself any time of day. This cafe style beverage mix features coffee mixed with creamy orange flavor for a refreshing taste. Simply mix hot water or milk and this orange cafe mix without a brewer for instant indulgence. Maxwell House coffee drink mix is packaged in a 9.3 ounce resealable canister to help lock in flavor between uses. From lively light roasts to full bodied dark blends, Maxwell Houses signature taste is created through a process that isnt done the easy way, but the right way, for 125 years.",https://m.media-amazon.com/images/I/91EdwteFKEL._AC_UL320_.jpg,"Maxwell House International Orange Cafe Instant Coffee (9.3 oz Canisters, Pack of 4)",https://www.amazon.com/Maxwell-International-Orange-Instant-Canisters/dp/B06XDM81Q5/ref=sr_1_144?_encoding=UTF8&c=ts&dchild=1&keywords=Instant+Coffee&qid=1594936799&s=grocery&sr=1-144&ts_id=2251594011&psc=1,6%,2%,7%,9%,77%,4.5,149, 2.6 pounds (,Subscribe & Save:,"$17.25

($1.85 /  Ounce)","$19.28

($2.07 /  Ounce)",56,($2.18 / Ounce)
B003XIYLPG,Sold by Go Mountaineers and Fulfilled by Amazon.,True,3,Brand: Mountain Peak,$21.10,Jamaican Mountain Peak Instant Coffee,https://m.media-amazon.com/images/I/811e92XQk-L._AC_UL320_.jpg,Jamaica Mountain Peak Instant Coffee 6 OZ,https://www.amazon.com/Jamaica-Mountain-Peak-Instant-Coffee/dp/B003XIYLPG/ref=sr_1_143?_encoding=UTF8&c=ts&dchild=1&keywords=Instant+Coffee&qid=1594936799&s=grocery&sr=1-143&ts_id=2251594011&psc=1,10%,3%,6%,11%,70%,4.3,172, 11.2 ounces (,,,,257,($3.52 / Ounce)
B00CSH005S,Sold by Buy Better and Fulfilled by Amazon.,False,4,Brand: Folgers,$30.78,"Enjoy the great taste of Mountain Grown beans whenever and wherever you want it. Only Folgers has the AromaSeal canister to lock in the specially ground, rich taste you love.",https://m.media-amazon.com/images/I/8169RRQvG6L._AC_UL320_.jpg,Folgers Instant Coffee 2-pack; 16 Oz Each,https://www.amazon.com/Folgers-Instant-Coffee-2-pack-Each/dp/B00CSH005S/ref=sr_1_142?_encoding=UTF8&c=ts&dchild=1&keywords=Instant+Coffee&qid=1594936799&s=grocery&sr=1-142&ts_id=2251594011&psc=1,3%,0%,1%,3%,92%,4.8,92, 2.5 pounds (,,,,344,($0.96 / Ounce)
B00JOPEWK6,Sold by ArtsiHome and Fulfilled by Amazon.,True,,Brand: Kenco,$17.75,,https://m.media-amazon.com/images/I/51q-6X-aPdL._AC_UL320_.jpg,2 Jars of Kenco Smooth Instant Coffee each jar 3.5oz/100g,https://www.amazon.com/Kenco-Smooth-Instant-Coffee-3-5oz/dp/B00JOPEWK6/ref=sr_1_141?_encoding=UTF8&c=ts&dchild=1&keywords=Instant+Coffee&qid=1594936799&s=grocery&sr=1-141&ts_id=2251594011&psc=1,6%,5%,7%,12%,69%,4.3,61, 1.6 pounds (,,,,424,($2.54 / Ounce)
